smile,dipole,electron_affinity,electrophilicity,nucleophilicity,electrofugality,nucleofugality,homo,lumo,homo-lumo,ionization_potential
O=S([O-])O,0.7964926839049203,3.2146096086372413,3.229228332984913,-10.571392430909146,13.800620763894056,0.014618724347671358,-0.46854471967459643,-0.4327446901711498,-0.03580002950344663,10.571392430909146
CC(C)c1cc(C(C)C)c(-c2ccc(P(C3CCCCC3)C3CCCCC3)cc2)c(C(C)C)c1,0.7129578033158777,-0.6078774393414745,0.6247529197478744,-6.617078664920886,7.24183158466876,1.2326303590893486,-0.34459796039751545,-0.2323884073886823,-0.11220955300883315,6.617078664920886
COc1cccc(OC)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,0.8958135105114837,-0.7666308516837592,0.5580622512100536,-6.438091894566066,6.99615414577612,1.324693102893813,-0.3331743997106057,-0.22733752304952348,-0.10583687666108221,6.438091894566066
O=C(CC(=O)c1ccccn1)c1ccccn1,1.9943359820560556,1.1469175928713158,1.5031363018337989,-7.792592657873531,9.295728959707331,0.35621870896248353,-0.38017889977674185,-0.30026200488579935,-0.0799168948909425,7.792592657873531
O/N=C/c1ccccc1O,0.4449336053512036,-0.1968585384360937,0.9820607235167941,-8.429090843942548,9.411151567459342,1.1789192619528877,-0.3892619043731465,-0.276144482031883,-0.11311742234126348,8.429090843942548
Oc1ccccc1,0.6004404361795139,-1.9222332704170677,0.5457845706326704,-8.747795157387312,9.293579728019983,2.4680178410497384,-0.38300424217171825,-0.22686082622704418,-0.15614341594467407,8.747795157387312
CC(C)(C)P(Br)(Br)(C(C)(C)C)C(C)(C)C,2.385187100852677,-3.1920064911658295,0.028260469706688197,-4.5117381024105665,4.539998572117255,3.220266960872518,-0.25729636115025784,-0.14071986956806673,-0.1165764915821911,4.5117381024105665
[Pd+],0.0,-1.048942696544568,0.8419364730818029,-9.463668103946633,10.305604577028436,1.8908791696263711,-0.41219230295388476,-0.32952620580863856,-0.0826660971452462,9.463668103946633
CNCC(=O)O,1.1523261317036715,-2.1572181265961867,0.5136131561719063,-8.896581140600015,9.410194296771923,2.670831282768093,-0.3715493133257744,-0.25403143614044377,-0.11751787718533063,8.896581140600015
CC(C)(C)P(c1ccnn1-c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1)C(C)(C)C,1.4636968819722547,0.36557850405488246,0.9487695414753323,-6.404902540559643,7.353672082034974,0.5831910374204498,-0.3339477617128504,-0.2582938608352361,-0.07565390087761431,6.404902540559643
CCN(C)C,0.3826531725324085,-8.660995689418947,0.001637423724841961,-8.191152252897414,8.192789676622255,8.66263311314379,-0.34675190087011964,0.024284472252817043,-0.3710363731229367,8.191152252897414
COc1ccnc2c1ccc1c(OC)ccnc12,1.2814398759622039,0.25578080600687514,1.0074314029446072,-7.254718088585891,8.2621494915305,0.7516505969377322,-0.3528898392120992,-0.27059362403742887,-0.08229621517467034,7.254718088585891
CO,0.7817822973136908,-10.354981356514623,0.00045586995661331555,-10.63163519038934,10.632091060345953,10.355437226471238,-0.4156156854359409,0.053274721319721996,-0.4688904067556629,10.63163519038934
CN(C)C(=N)N(C)C,1.1684108553436836,-3.443198364248799,0.18462190874850062,-7.45527755201115,7.63989946075965,3.6278202729973006,-0.34127899597196565,-0.1850177789733142,-0.15626121699865145,7.45527755201115
CC(C)O,0.7220787882069989,-9.168064233995599,0.0010705710393697648,-9.568653675360167,9.569724246399538,9.169134805034966,-0.40583882800833093,0.037873852005315525,-0.44371268001364644,9.568653675360167
CC(C)c1cc(C(C)C)c(-c2ccccc2P(c2ccccc2)c2ccccc2)c(C(C)C)c1,0.3982173906064856,-0.037998175001375145,0.8183168375923325,-6.659666918485984,7.477983756078319,0.8563150125937077,-0.35031039375668016,-0.24449392589763075,-0.10581646785904941,6.659666918485984
CCCCCCCCCCCCc1ccccc1,0.21740191092068364,-1.8920710501918871,0.4294601673199934,-7.603917598508577,8.03337776582857,2.3215312175118803,-0.3877265214957733,-0.21921904599109282,-0.16850747550468048,7.603917598508577
CN1CCOCC1,0.666454926317378,-7.594971810421578,0.0007822293154265143,-7.9064283841178415,7.907210613433269,7.595754039737005,-0.3524666160408948,-0.006123821320112947,-0.34634279472078183,7.9064283841178415
O=C(O)C(F)(F)F,1.2229599161175635,-0.1520224677707489,1.495488681836064,-12.412619439977455,13.908108121813518,1.6475111496068129,-0.4965558770160226,-0.3335783788018911,-0.1629774982141315,12.412619439977455
CCOC(=O)C1CCCCC1=O,1.685744209189948,-0.8653466992093461,0.7884760049786808,-8.586962651794455,9.375438656773134,1.6538227041880265,-0.39833425846617615,-0.2646594611343877,-0.13367479733178844,8.586962651794455
C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,0.6564688317917751,-3.519865550103192,0.1385949749389492,-6.922527022409991,7.0611219973489385,3.6584605250421407,-0.3414342639639619,-0.1342291884743944,-0.20720507548956751,6.922527022409991
CC(C)[Mg]Cl,2.069963151164746,0.17435741782290126,1.0168051733281729,-7.594982098124133,8.611787271452306,0.8424477555052717,-0.3601763347690498,-0.287447162923495,-0.07272917184555483,7.594982098124133
CN(C)CCN(C)C,0.6502210935103182,-7.270648570190285,5.650121984895252e-06,-7.245033672124814,7.2450393222468,7.270654220312269,-0.3427972545118178,-0.011191518473744487,-0.3316057360380733,7.245033672124814
CCCCCCCCCCCC,0.009838253734838967,-8.560309528077962,0.0014897730734971279,-8.114514031072991,8.116003804146489,8.56179930115146,-0.4081254297186915,0.05406435001589212,-0.4621897797345836,8.114514031072991
CO[Si](C)(C)C,0.537069589412977,-4.41624256592347,0.15745258027493422,-8.440495644613634,8.597948224888567,4.573695146198405,-0.3875458127811144,-0.12520115654663375,-0.26234465623448067,8.440495644613634
O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,1.2011497779841274,3.674011447748544,3.7264746465650833,-9.463259284982229,13.189733931547313,0.05246319881653908,-0.43903974612514046,-0.4320878658179305,-0.0069518803072099455,9.463259284982229
OCCNc1ccnc2c1ccc1c(NCCO)ccnc12,2.5801642577892534,0.11283433226058648,0.8881584613325151,-6.759102296511795,7.64726075784431,0.7753241290719285,-0.3419976808393174,-0.26308892450703175,-0.07890875633228567,6.759102296511795
Cc1c(C)c(C)c(P(C(C)(C)C)C(C)(C)C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1C,0.8211562674084836,-0.7220831685713467,0.4872124067295136,-5.74126517538493,6.228477582114441,1.2092955753008603,-0.3011799908872008,-0.22634296583836253,-0.0748370250488383,5.74126517538493
CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,0.5258765320375459,-0.721436020080497,0.5379724409544178,-6.165807021971606,6.703779462926024,1.259408461034915,-0.3207073268560524,-0.2301753535939538,-0.09053197326209861,6.165807021971606
O=S(=O)([O-])C(F)(F)F,0.6246806283494447,5.93998084698941,6.425863788108342,-12.695555124699776,19.121418912808107,0.4858829411189311,-0.5250752127805733,-0.5245557762338134,-0.0005194365467598994,12.695555124699776
CN(C)C1CCCCC1,0.3499889705678254,-7.579596439286583,2.5502517435047772e-05,-7.635311317035942,7.635336819553378,7.579621941804018,-0.3428046178671834,-0.002368892050707539,-0.34043572581647585,7.635311317035942
CC(C)[C@H](N)C(=O)O,0.6432182239890728,-2.2166040485169343,0.49941540177239313,-8.872886816401412,9.372302218173806,2.7160194502893273,-0.37984375681810656,-0.25016507889026246,-0.1296786779278441,8.872886816401412
Cn1ccnc1,1.7056341006196354,-2.991120641423999,0.3666621285858668,-8.896096368185704,9.262758496771571,3.357782770009866,-0.3707991243399256,-0.19914121065426857,-0.17165791368565705,8.896096368185704
COc1cc(Cl)c(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,0.7848427336691406,-0.3323297727106942,0.679831463413042,-6.369725075579266,7.049556538992307,1.0121612361237362,-0.3353425990440878,-0.24545857184389672,-0.08988402720019109,6.369725075579266
NCCc1ccccc1[Pd+],0.6821885189367388,1.2064658692223666,1.3873324406599312,-6.346548746826278,7.733881187486206,0.18086657143756454,-0.34690732093593846,-0.3204470407566552,-0.026460280179283258,6.346548746826278
CC=CCP(C(C)(C)C)C(C)(C)C,0.6601561364014441,-2.533532053977104,0.2582681509269748,-6.963151319641822,7.221419470568796,2.791800204904079,-0.3396487833460606,-0.19494565030639352,-0.14470313303966706,6.963151319641822
Cc1c(C)c(C)c(P(=O)(C(C)(C)C)C(C)(C)C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1C,1.7824203615939105,-0.5256634237500615,0.6652780182611792,-6.747240999857768,7.412519018118948,1.1909414420112403,-0.3580656441105831,-0.2377694581771656,-0.12029618593341751,6.747240999857768
CC(=O)O[BH-](OC(C)=O)OC(C)=O,1.0544717143624163,3.789204806272414,3.9603652109113794,-8.75897144713758,12.719336658048961,0.1711604046389652,-0.41526175885880257,-0.41044611292136723,-0.004815645937435331,8.75897144713758
CS(=O)(=O)O,1.541960288948686,-4.0532771773025384,0.3759441632240487,-10.718665842891461,11.094610006115511,4.429221340526587,-0.4453296798341315,-0.1533519505767331,-0.2919777292573984,10.718665842891461
Cc1ccc(S(=O)(=O)O)cc1,2.1942325234542106,-0.6054005235645707,0.9307611304748936,-9.111414094422676,10.042175224897568,1.5361616540394645,-0.4202554152591699,-0.26135739576524697,-0.1588980194939229,9.111414094422676
C[N+](C)(C)C,4.1209264084084705e-06,-6.644524177782719,0.9476491232319862,0.29406671483303715,0.653582408398949,7.592173301014705,-0.44543083574158654,-0.051580478809479385,-0.3938503569321071,-0.29406671483303715
N#Cc1ccccc1NC(=O)c1ccccn1,0.7426531043106289,0.9521444627615177,1.4347876986623602,-8.115647082015515,9.550434780677877,0.48264323590084235,-0.3934849664626316,-0.2954043747995122,-0.09808059166311939,8.115647082015515
CCN(CC)CCN,0.9980171354101016,-7.501152197802383,0.0003223467103051488,-7.699137314820401,7.699459661530706,7.5014745445126865,-0.3506828107545405,-0.00716895071753688,-0.3435138600370036,7.699137314820401
CC(C)NC(C)C,0.3840274972280939,-8.283687074510858,0.0006012919690178522,-8.00377961953652,8.004380911505535,8.28428836647988,-0.3429949898858617,0.021778085412068878,-0.36477307529793057,8.00377961953652
CC(C)OB(OC(C)C)OC(C)C,0.8693142016426112,-2.377575631259151,0.4054678824490492,-8.248559558282468,8.654027440731518,2.7830435137082006,-0.39497996436053867,-0.22574503143501196,-0.16923493292552672,8.248559558282468
CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,2.3040298900951557,-0.44053355443375875,0.9149485044528382,-8.554891582499662,9.4698400869525,1.355482058886597,-0.4087374891834184,-0.2977324023033257,-0.1110050868800927,8.554891582499662
OC[C@H]1O[C@@H](NCCN[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,2.49338513823606,-4.733339380065561,0.09355937686939159,-7.795629386764004,7.8891887636333955,4.826898756934954,-0.3854192813215263,-0.07165488264047891,-0.3137643986810474,7.795629386764004
O=C(O)[C@H]1NCC[C@@H]1O,1.1507125859476304,-1.9962822382647145,0.5394063431739439,-8.831969611647102,9.371375954821046,2.535688581438659,-0.3724533002667018,-0.25632067321160185,-0.11613262705509997,8.831969611647102
O=C(NCc1ccco1)C(=O)NCc1ccco1,0.25729878340292195,0.0007958136760244372,0.9591082447470781,-7.670478186650959,8.629586431398035,0.9583124310710537,-0.38414658026476944,-0.2732635781620715,-0.11088300210269797,7.670478186650959
CS(=O)[O-],1.8435803906022579,2.636499425511606,2.6776754745884532,-9.402395812705182,12.080071287293638,0.04117604907684673,-0.4450409491388613,-0.4003186556412639,-0.044722293497597376,9.402395812705182
CC(C)c1cccc(C(C)C)c1N1C=CN(c2c(C(C)C)cccc2C(C)C)C1=C1CC=NC([Pd+])=C1Cl,2.4026357411241204,1.149819015141908,1.2628400994409965,-5.412713416959347,6.675553516400342,0.11302108429908841,-0.31038354153092956,-0.30362443831681574,-0.006759103214113826,5.412713416959347
CCC(C)(C)[O-],1.3428351310523587,1.7176889134233102,1.9573809727011138,-8.85167052321354,10.809051495914654,0.23969205927780318,-0.387841018819023,-0.3867065020055567,-0.0011345168134663242,8.85167052321354
O=C(NN(c1ccccc1)c1ccccc1)c1ccc[nH]1,1.2426002971853771,-0.11897734987072983,0.8368903844161524,-7.044150416135604,7.881040800551756,0.9558677342868822,-0.3557224471960115,-0.2536956762113257,-0.10202677098468577,7.044150416135604
O=S(=O)(O)O,1.386064027892724,-3.5161963688984335,0.5789921011125312,-11.991491719310705,12.57048382042324,4.095188470010964,-0.4733880142586649,-0.18000925961182618,-0.2933787546468387,11.991491719310705
Cc1cc(C)c(-c2c3cc(F)c([O-])cc3[n+](-c3ccccc3)c3cc(N(C)C)c(F)cc23)c(C)c1,4.379070936569533,1.6409222952394567,1.7316375488902571,-6.870990644825573,8.602628193715828,0.09071525365079997,-0.35574605685320315,-0.31111496769126024,-0.044631089161942916,6.870990644825573
F[P-](F)(F)(F)(F)F,0.729897849339929,0.23581215321527793,1.1683677813965447,-8.61295383683642,9.781321618232965,0.9325556281812669,-0.3588347206811658,-0.33734393388970346,-0.021490786791462324,8.61295383683642
c1ccc(P(c2ccccc2)c2ccccc2Oc2ccccc2P(c2ccccc2)c2ccccc2)cc1,0.8625322047470627,0.37396637959156553,0.9420851936751209,-6.3207136044184224,7.262798798093543,0.5681188140835552,-0.3476686997280375,-0.25007431902305166,-0.09759438070498583,6.3207136044184224
N[C@@H]1CCCC[C@@H]1N,0.9844192791085242,-7.754559342917566,0.000721084232856348,-8.056568013527082,8.057289097759938,7.755280427150422,-0.36254209028577156,0.0046727618656925264,-0.3672148521514641,8.056568013527082
Nc1ccccc1-c1ccccc1[Pd+2],0.6129882891649522,1.3588035825557396,1.4902493807780304,-6.372558962382753,7.86280834316078,0.13144579822229083,-0.35301986903800636,-0.32283793915497633,-0.030181929883030034,6.372558962382753
COc1ccc(OC)c(P(C2CCCCC2)C2CCCCC2)c1-c1c(C(C)C)cc(C(C)C)cc1C(C)C,1.4546868103836557,-0.7227050875142886,0.5494090699322315,-6.264377386404053,6.813786456336285,1.2721141574465202,-0.33032736427696835,-0.23226610636478617,-0.09806125791218218,6.264377386404053
CN(C)[C@H]1CCCC[C@H]1N,0.9407711893210023,-7.286648182698528,0.000354794488311888,-7.491454223260675,7.491809017748987,7.28700297718684,-0.3493994255393823,-0.01252214212900933,-0.336877283410373,7.491454223260675
COc1cc(OC)c(NC(=O)C(=O)Nc2c(OC)cc(OC)cc2OC)c(OC)c1,1.1104564849971421,-0.027305343881598,0.803754701062711,-6.511497543324262,7.315252244386974,0.831060044944309,-0.3547570591824529,-0.2558873776817255,-0.09886968150072745,6.511497543324262
CN(C)C,0.4153661689071496,-9.110005805018677,0.004268131084445466,-8.338145724895643,8.342413855980089,9.114273936103123,-0.34849444685539555,0.03440160209480427,-0.3828960489501998,8.338145724895643
N[C@@H]1C[C@H]1N,0.5906000752293428,-6.993154883406929,0.011540849443042366,-8.176614294341144,8.188155143784188,7.004695732849969,-0.3591775327683158,-0.049115005456305934,-0.3100625273120099,8.176614294341144
Cn1cc(B2OC(C)(C)C(C)(C)O2)cn1,1.1583521470975149,-1.286541564790002,0.6031134432743217,-7.969220322150747,8.572333765425068,1.8896550080643233,-0.3847996229836853,-0.23750662517271257,-0.14729299781097274,7.969220322150747
CS(=O)(=O)[O-],2.0245692326914724,4.2907602399194325,4.341843533143522,-11.192806402121988,15.53464993526551,0.05108329322408929,-0.4677577506509496,-0.4628874883593774,-0.004870262291572225,11.192806402121988
C=CC(c1ccccc1)[Pd-2](Cl)=C1N(c2cccc(C(C)C)c2C(C)C)CCN1c1cccc(C(C)C)c1C(C)C,2.9655131029885236,0.5999915898617925,0.8653241486428525,-4.7779632237333445,5.643287372376197,0.26533255878106,-0.2777739327517223,-0.2719224585628397,-0.005851474188882599,4.7779632237333445
N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O,1.7469837196503624,3.852434017519963,3.916686934930473,-9.807690440555223,13.724377375485696,0.06425291741051029,-0.4524303573924678,-0.4111285337634715,-0.04130182362899626,9.807690440555223
CC(C)(C)[P+](C(C)(C)C)(C(C)(C)C)C(C)(C)C,2.078131566188377e-05,-3.047940556358256,0.08986633341167828,-1.2833222753135844,1.3731886087252627,3.1378068897699336,-0.39879254603228315,-0.14347855121642186,-0.25531399481586126,1.2833222753135844
c1ccc(-c2nc3ccccc3[nH]2)nc1,2.0086687674917125,0.37512130089339113,1.1077837882064525,-7.659637862669225,8.767421650875677,0.7326624873130618,-0.369202492263608,-0.2771614727680727,-0.09204101949553534,7.659637862669225
CNc1ccccc1NC,0.7654039913180605,-2.316226260278589,0.29530759703136533,-7.010189574131834,7.3054971711632,2.6115338573099547,-0.33643239305606687,-0.20016212221997096,-0.1362702708360959,7.010189574131834
[Na],0.0,-2.3554420503643088,0.12035674573464097,-5.020367459928224,5.140724205662866,2.47579879609895,-0.048976522053220506,-0.16709674982163397,0.11812022776841347,5.020367459928224
O=C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O,1.045362866904158,-0.10502949415706553,1.1051838294581098,-9.15179238727134,10.256976216729448,1.2102133236151753,-0.42291134979166795,-0.2985687975778999,-0.12434255221376805,9.15179238727134
CC(C)[N-]C(C)C,0.7896519460908207,0.42419479573813135,1.1645211265572257,-7.947918580137165,9.112439706694392,0.7403263308190944,-0.3605734686120166,-0.34699215445910087,-0.013581314152915747,7.947918580137165
II,8.855172121276422e-14,0.21530522802762242,1.3987735336714469,-10.52628930032153,11.925062833992977,1.1834683056438247,-0.42494022330777415,-0.32376250945344426,-0.10117771385432989,10.52628930032153
Cc1cc(NC(=O)C(=O)Nc2c(C)cc(O)cc2C)cc(C)c1O,0.5216122416447111,0.3385005586389358,0.9989351342189052,-6.906193782524539,7.905128916743446,0.6604345755799695,-0.36696720513472064,-0.27591956187636857,-0.09104764325835207,6.906193782524539
Cc1cc(O)cc(C)c1NC(=O)C(=O)Oc1c(C)cc(O)cc1C,1.0071605551449707,0.46675562182416375,1.0932136075999093,-7.216331174170795,8.309544781770704,0.6264579857757454,-0.37228660006949865,-0.2920368182134432,-0.08024978185605547,7.216331174170795
COC(=O)[C@]1(C)CCCN1,0.9511373614178833,-2.199982976473067,0.4259773486863129,-8.13444716616773,8.560424514854041,2.6259603251593795,-0.3552746469251164,-0.24138943494300594,-0.11388521198211046,8.13444716616773
C[C@@H]1CCCC[C@H]1C,0.005972315988720204,-9.148971818300565,0.0028762636043492278,-8.511500724613686,8.514376988218034,9.151848081904916,-0.4025979725883395,0.06362009829308674,-0.46621807088142625,8.511500724613686
[K],0.0,-1.8603465902043843,0.16886014781975178,-4.8772470670747445,5.046107214894495,2.029206738024136,-0.03433772291572495,-0.16575223906142184,0.13141451614569688,4.8772470670747445
O=C(O)[C@H]1C[C@H](O)CN1,1.2347406288083609,-2.0889847647311055,0.489356946819821,-8.53948175303145,9.02883869985127,2.5783417115509266,-0.37058904779120316,-0.2561784059258719,-0.11441064186533129,8.53948175303145
c1ccc2ncncc2c1,1.230575336371016,0.5705004198576384,1.2684692670602922,-8.267102530096103,9.535571797156397,0.6979688472026538,-0.3684976772645288,-0.3021374488199961,-0.06636022844453271,8.267102530096103
O=C(NCc1ccccn1)C(=O)NCc1ccccn1,0.9044235903582715,0.5409849964173077,1.1439254631595428,-7.356689650030571,8.500615113190115,0.6029404667422351,-0.3752675805430042,-0.2652804912303874,-0.1099870893126168,7.356689650030571
